Targets,Site_length,,,,,,,,,,,,
1.0843,15,,,,,,,,,,,,
1.1102,15,,,,,,,,,,,,
1.1484,22,,,,,,,,,,,,
1.8068,29,,,,,,,,,,,,
0.36,22,,,,,,,,,,,,
1.1475,22,,,,,,,,,,,,
1.8075,29,,,,,,,,,,,,
1.1477,22,,,,,,,,,Site_Length,Average of Targets,StdDev of Targets,Count of Targets
0.3563,15,,,,,,,,,,,,
0.4197,22,,,,,,,,,,,,
1.1414,22,,,,,,,,,,,,
0.4253,8,,,,,,,,,,,,
1.1434,22,,,,,,,,,,,,
0.3567,22,,,,,,,,,,,,
1.1424,22,,,,,,,,,,,,
0.283,15,,,,,,,,,,,,
0.2747,8,,,,,,,,,,,,
0.3591,22,,,,,,,,,,,,
1.1384,22,,,,,,,,,,,,
0.3994,15,,,,,,,,,,,,
1.8085,29,,,,,,,,,,,,
0.3571,15,,,,,,,,,,,,
0.4131,8,,,,,,,,,,,,
1.138,22,,,,,,,,,,,,
0.3562,22,,,,,,,,,,,,
1.0838,15,,,,,,,,,,,,
0.3883,15,,,,,,,,,,,,
0.9627,15,,,,,,,,,,,,
1.1477,22,,,,,,,,,,,,
0.3602,22,,,,,,,,,,,,
0.9431,15,,,,,,,,,,,,
0.3543,22,,,,,,,,,,,,
1.1758,22,,,,,,,,,,,,
1.0878,15,,,,,,,,,,,,
1.1423,22,,,,,,,,,,,,
1.8091,29,,,,,,,,,,,,
0.4275,15,,,,,,,,,,,,
1.0387,15,,,,,,,,,,,,
0.2787,22,,,,,,,,,,,,
1.8067,29,,,,,,,,,,,,
0.2953,8,,,,,,,,,,,,
1.0883,15,,,,,,,,,,,,
1.1048,15,,,,,,,,,,,,
0.3931,15,,,,,,,,,,,,
1.8075,29,,,,,,,,,,,,
1.1389,22,,,,,,,,,,,,
0.3582,22,,,,,,,,,,,,
0.394,15,,,,,,,,,,,,
0.3564,22,,,,,,,,,,,,
0.387,22,,,,,,,,,,,,
1.1448,22,,,,,,,,,,,,
0.5036,8,,,,,,,,,,,,
0.9601,15,,,,,,,,,,,,
1.8103,29,,,,,,,,,,,,
0.2965,8,,,,,,,,,,,,
0.3564,22,,,,,,,,,,,,
1.1408,22,,,,,,,,,,,,
0.3566,22,,,,,,,,,,,,
1.8095,29,,,,,,,,,,,,
1.8073,29,,,,,,,,,,,,
1.148,22,,,,,,,,,,,,
0.2683,15,,,,,,,,,,,,
1.1482,22,,,,,,,,,,,,
0.3571,15,,,,,,,,,,,,
1.0886,15,,,,,,,,,,,,
0.395,15,,,,,,,,,,,,
0.3594,22,,,,,,,,,,,,
0.3519,15,,,,,,,,,,,,
1.1461,22,,,,,,,,,,,,
1.1102,15,,,,,,,,,,,,
0.3501,22,,,,,,,,,,,,
0.4177,8,,,,,,,,,,,,
1.1429,22,,,,,,,,,,,,
0.3486,22,,,,,,,,,,,,
1.0868,15,,,,,,,,,,,,
0.3861,22,,,,,,,,,,,,
1.1456,22,,,,,,,,,,,,
1.808,29,,,,,,,,,,,,
0.3205,15,,,,,,,,,,,,
0.3592,22,,,,,,,,,,,,
1.0839,15,,,,,,,,,,,,
1.8058,29,,,,,,,,,,,,
1.142,22,,,,,,,,,,,,
1.1479,22,,,,,,,,,,,,
0.3954,15,,,,,,,,,,,,
0.3597,22,,,,,,,,,,,,
0.2808,8,,,,,,,,,,,,
1.8096,29,,,,,,,,,,,,
0.4169,15,,,,,,,,,,,,
0.3531,22,,,,,,,,,,,,
1.1798,22,,,,,,,,,,,,
1.1477,22,,,,,,,,,,,,
0.392,8,,,,,,,,,,,,
1.1343,22,,,,,,,,,,,,
0.4088,15,,,,,,,,,,,,
1.1744,22,,,,,,,,,,,,
1.8086,29,,,,,,,,,,,,
0.3591,22,,,,,,,,,,,,
0.4257,15,,,,,,,,,,,,
1.1484,22,,,,,,,,,,,,
0.4299,22,,,,,,,,,,,,
1.1113,15,,,,,,,,,,,,
1.1393,22,,,,,,,,,,,,
0.4208,15,,,,,,,,,,,,
1.1421,22,,,,,,,,,,,,
1.083,15,,,,,,,,,,,,
0.4315,15,,,,,,,,,,,,
1.1457,22,,,,,,,,,,,,
1.8087,29,,,,,,,,,,,,
0.4024,15,,,,,,,,,,,,
1.1442,22,,,,,,,,,,,,
0.3576,22,,,,,,,,,,,,
1.8093,29,,,,,,,,,,,,
0.2904,8,,,,,,,,,,,,
0.4169,15,,,,,,,,,,,,
0.2757,22,,,,,,,,,,,,
1.1431,22,,,,,,,,,,,,
1.0917,15,,,,,,,,,,,,
0.3951,15,,,,,,,,,,,,
1.8083,29,,,,,,,,,,,,
0.4117,8,,,,,,,,,,,,
0.3001,15,,,,,,,,,,,,
1.1093,15,,,,,,,,,,,,
0.3567,22,,,,,,,,,,,,
1.8093,29,,,,,,,,,,,,
1.1444,22,,,,,,,,,,,,
0.4109,22,,,,,,,,,,,,
1.148,22,,,,,,,,,,,,
1.099,15,,,,,,,,,,,,
1.1449,22,,,,,,,,,,,,
0.4343,22,,,,,,,,,,,,
1.1371,22,,,,,,,,,,,,
0.416,8,,,,,,,,,,,,
1.0836,15,,,,,,,,,,,,
1.1444,22,,,,,,,,,,,,
1.1468,22,,,,,,,,,,,,
1.1425,22,,,,,,,,,,,,
0.4119,15,,,,,,,,,,,,
0.3478,15,,,,,,,,,,,,
1.8089,29,,,,,,,,,,,,
1.1475,22,,,,,,,,,,,,
1.0866,15,,,,,,,,,,,,
0.3017,15,,,,,,,,,,,,
1.8082,29,,,,,,,,,,,,
1.1463,22,,,,,,,,,,,,
0.3571,22,,,,,,,,,,,,
0.4218,15,,,,,,,,,,,,
0.3534,22,,,,,,,,,,,,
1.1422,22,,,,,,,,,,,,
1.148,22,,,,,,,,,,,,
1.8065,29,,,,,,,,,,,,
1.1446,22,,,,,,,,,,,,
0.3592,22,,,,,,,,,,,,
1.1438,22,,,,,,,,,,,,
1.8081,29,,,,,,,,,,,,
1.1462,22,,,,,,,,,,,,
0.361,15,,,,,,,,,,,,
1.0818,15,,,,,,,,,,,,
0.4277,8,,,,,,,,,,,,
1.8096,29,,,,,,,,,,,,
1.0016,15,,,,,,,,,,,,
1.1428,22,,,,,,,,,,,,
0.3534,22,,,,,,,,,,,,
0.391,15,,,,,,,,,,,,
1.1464,22,,,,,,,,,,,,
0.9416,15,,,,,,,,,,,,
1.1469,22,,,,,,,,,,,,
1.1109,15,,,,,,,,,,,,
1.8095,29,,,,,,,,,,,,
0.3588,22,,,,,,,,,,,,
1.1796,22,,,,,,,,,,,,
1.806,29,,,,,,,,,,,,
0.4112,15,,,,,,,,,,,,
0.3498,22,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
0.3957,15,,,,,,,,,,,,
0.4111,15,,,,,,,,,,,,
1.0875,15,,,,,,,,,,,,
1.152,22,,,,,,,,,,,,
0.2774,15,,,,,,,,,,,,
0.4052,8,,,,,,,,,,,,
1.8089,29,,,,,,,,,,,,
1.1483,22,,,,,,,,,,,,
1.8097,29,,,,,,,,,,,,
1.1384,22,,,,,,,,,,,,
0.9433,15,,,,,,,,,,,,
1.1446,22,,,,,,,,,,,,
1.8095,29,,,,,,,,,,,,
1.0378,15,,,,,,,,,,,,
0.3503,22,,,,,,,,,,,,
1.1427,22,,,,,,,,,,,,
1.1102,15,,,,,,,,,,,,
1.1377,22,,,,,,,,,,,,
0.427,22,,,,,,,,,,,,
0.4073,15,,,,,,,,,,,,
0.9582,15,,,,,,,,,,,,
0.4062,8,,,,,,,,,,,,
1.1266,15,,,,,,,,,,,,
0.4085,15,,,,,,,,,,,,
1.1462,22,,,,,,,,,,,,
1.8065,29,,,,,,,,,,,,
0.3846,22,,,,,,,,,,,,
0.377,15,,,,,,,,,,,,
1.1469,22,,,,,,,,,,,,
1.8075,29,,,,,,,,,,,,
0.4243,8,,,,,,,,,,,,
1.1102,15,,,,,,,,,,,,
1.1379,22,,,,,,,,,,,,
1.8098,29,,,,,,,,,,,,
0.3481,22,,,,,,,,,,,,
0.3939,15,,,,,,,,,,,,
1.137,22,,,,,,,,,,,,
0.4268,8,,,,,,,,,,,,
1.8086,29,,,,,,,,,,,,
1.8097,29,,,,,,,,,,,,
0.3551,8,,,,,,,,,,,,
1.1419,22,,,,,,,,,,,,
0.3601,22,,,,,,,,,,,,
1.8074,29,,,,,,,,,,,,
0.957,15,,,,,,,,,,,,
1.1476,22,,,,,,,,,,,,
1.15,22,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
0.2914,15,,,,,,,,,,,,
1.809,29,,,,,,,,,,,,
1.8078,29,,,,,,,,,,,,
0.4157,15,,,,,,,,,,,,
1.1462,22,,,,,,,,,,,,
0.4201,15,,,,,,,,,,,,
0.2754,22,,,,,,,,,,,,
1.8084,29,,,,,,,,,,,,
1.0392,15,,,,,,,,,,,,
1.1469,22,,,,,,,,,,,,
1.0947,15,,,,,,,,,,,,
0.394,8,,,,,,,,,,,,
0.4,15,,,,,,,,,,,,
1.8078,29,,,,,,,,,,,,
0.4214,8,,,,,,,,,,,,
1.0821,15,,,,,,,,,,,,
0.4296,22,,,,,,,,,,,,
1.8078,29,,,,,,,,,,,,
0.3597,22,,,,,,,,,,,,
0.3028,8,,,,,,,,,,,,
0.3766,22,,,,,,,,,,,,
0.4176,15,,,,,,,,,,,,
1.8095,29,,,,,,,,,,,,
1.1384,22,,,,,,,,,,,,
0.4075,15,,,,,,,,,,,,
1.1397,22,,,,,,,,,,,,
0.4146,8,,,,,,,,,,,,
0.4259,15,,,,,,,,,,,,
1.8062,29,,,,,,,,,,,,
0.4204,15,,,,,,,,,,,,
0.3129,15,,,,,,,,,,,,
1.1094,15,,,,,,,,,,,,
1.1095,15,,,,,,,,,,,,
1.8081,29,,,,,,,,,,,,
0.4191,22,,,,,,,,,,,,
1.113,15,,,,,,,,,,,,
1.8081,29,,,,,,,,,,,,
1.1411,22,,,,,,,,,,,,
1.8098,29,,,,,,,,,,,,
1.0895,15,,,,,,,,,,,,
0.368,8,,,,,,,,,,,,
1.8092,29,,,,,,,,,,,,
1.1365,22,,,,,,,,,,,,
1.0887,15,,,,,,,,,,,,
1.1421,22,,,,,,,,,,,,
0.235,15,,,,,,,,,,,,
0.3699,22,,,,,,,,,,,,
1.1098,15,,,,,,,,,,,,
0.3566,15,,,,,,,,,,,,
1.0864,15,,,,,,,,,,,,
1.1468,22,,,,,,,,,,,,
0.4079,8,,,,,,,,,,,,
1.106,15,,,,,,,,,,,,
1.1492,22,,,,,,,,,,,,
0.4274,15,,,,,,,,,,,,
1.1106,15,,,,,,,,,,,,
1.8091,29,,,,,,,,,,,,
1.1793,22,,,,,,,,,,,,
0.3946,15,,,,,,,,,,,,
0.3589,22,,,,,,,,,,,,
0.285,15,,,,,,,,,,,,
0.4261,8,,,,,,,,,,,,
1.1394,22,,,,,,,,,,,,
0.3536,22,,,,,,,,,,,,
1.8088,29,,,,,,,,,,,,
0.3565,15,,,,,,,,,,,,
0.3516,22,,,,,,,,,,,,
0.3589,15,,,,,,,,,,,,
1.8076,29,,,,,,,,,,,,
0.2926,15,,,,,,,,,,,,
1.1442,22,,,,,,,,,,,,
1.1458,22,,,,,,,,,,,,
1.808,29,,,,,,,,,,,,
0.3562,15,,,,,,,,,,,,
1.1412,22,,,,,,,,,,,,
0.4102,8,,,,,,,,,,,,
0.4322,22,,,,,,,,,,,,
1.1808,22,,,,,,,,,,,,
0.9542,15,,,,,,,,,,,,
1.1449,22,,,,,,,,,,,,
0.3923,8,,,,,,,,,,,,
1.1433,22,,,,,,,,,,,,
1.1509,22,,,,,,,,,,,,
1.8095,29,,,,,,,,,,,,
0.3784,22,,,,,,,,,,,,
1.1451,22,,,,,,,,,,,,
1.038,15,,,,,,,,,,,,
1.1464,22,,,,,,,,,,,,
0.4109,22,,,,,,,,,,,,
1.1422,22,,,,,,,,,,,,
1.8059,29,,,,,,,,,,,,
0.349,15,,,,,,,,,,,,
1.8088,29,,,,,,,,,,,,
0.4241,15,,,,,,,,,,,,
1.1482,22,,,,,,,,,,,,
1.185,22,,,,,,,,,,,,
1.1438,22,,,,,,,,,,,,
0.4211,15,,,,,,,,,,,,
0.4139,15,,,,,,,,,,,,
1.8069,29,,,,,,,,,,,,
1.1464,22,,,,,,,,,,,,
0.4283,22,,,,,,,,,,,,
1.1495,22,,,,,,,,,,,,
1.81,29,,,,,,,,,,,,
0.2789,22,,,,,,,,,,,,
0.417,8,,,,,,,,,,,,
0.3598,22,,,,,,,,,,,,
0.3377,15,,,,,,,,,,,,
1.1066,15,,,,,,,,,,,,
1.145,22,,,,,,,,,,,,
0.3991,15,,,,,,,,,,,,
0.3581,22,,,,,,,,,,,,
1.1075,15,,,,,,,,,,,,
1.8072,29,,,,,,,,,,,,
0.4301,8,,,,,,,,,,,,
1.1785,22,,,,,,,,,,,,
1.1035,15,,,,,,,,,,,,
0.3817,22,,,,,,,,,,,,
0.392,15,,,,,,,,,,,,
1.1451,22,,,,,,,,,,,,
0.3562,15,,,,,,,,,,,,
1.8092,29,,,,,,,,,,,,
1.1455,22,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
0.3177,15,,,,,,,,,,,,
1.1494,22,,,,,,,,,,,,
1.0205,15,,,,,,,,,,,,
0.418,15,,,,,,,,,,,,
1.8104,29,,,,,,,,,,,,
0.2899,15,,,,,,,,,,,,
1.8058,29,,,,,,,,,,,,
0.4197,15,,,,,,,,,,,,
1.1469,22,,,,,,,,,,,,
1.1058,15,,,,,,,,,,,,
0.4134,8,,,,,,,,,,,,
0.945,15,,,,,,,,,,,,
0.3185,22,,,,,,,,,,,,
0.2915,15,,,,,,,,,,,,
1.8096,29,,,,,,,,,,,,
0.6681,15,,,,,,,,,,,,
0.354,8,,,,,,,,,,,,
1.1463,22,,,,,,,,,,,,
0.4198,8,,,,,,,,,,,,
0.4178,15,,,,,,,,,,,,
0.4014,15,,,,,,,,,,,,
1.8093,29,,,,,,,,,,,,
1.1399,22,,,,,,,,,,,,
0.3515,22,,,,,,,,,,,,
0.4316,15,,,,,,,,,,,,
1.0884,15,,,,,,,,,,,,
1.1453,22,,,,,,,,,,,,
0.3659,8,,,,,,,,,,,,
0.3493,15,,,,,,,,,,,,
0.4029,15,,,,,,,,,,,,
1.8096,29,,,,,,,,,,,,
0.3529,8,,,,,,,,,,,,
1.1111,15,,,,,,,,,,,,
0.2893,15,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
0.3884,15,,,,,,,,,,,,
1.1468,22,,,,,,,,,,,,
0.3843,22,,,,,,,,,,,,
0.3924,15,,,,,,,,,,,,
1.1438,22,,,,,,,,,,,,
0.3589,22,,,,,,,,,,,,
1.145,22,,,,,,,,,,,,
0.3549,8,,,,,,,,,,,,
0.6496,15,,,,,,,,,,,,
1.8088,29,,,,,,,,,,,,
0.392,8,,,,,,,,,,,,
0.3712,22,,,,,,,,,,,,
1.144,22,,,,,,,,,,,,
1.1359,22,,,,,,,,,,,,
1.8098,29,,,,,,,,,,,,
0.4303,22,,,,,,,,,,,,
0.2902,8,,,,,,,,,,,,
0.4199,15,,,,,,,,,,,,
1.0436,15,,,,,,,,,,,,
1.1449,22,,,,,,,,,,,,
0.2873,15,,,,,,,,,,,,
1.0956,15,,,,,,,,,,,,
1.1386,22,,,,,,,,,,,,
0.3002,15,,,,,,,,,,,,
1.1015,15,,,,,,,,,,,,
0.3591,15,,,,,,,,,,,,
1.1454,22,,,,,,,,,,,,
0.3601,22,,,,,,,,,,,,
0.4069,15,,,,,,,,,,,,
0.3929,15,,,,,,,,,,,,
0.4173,8,,,,,,,,,,,,
1.1412,22,,,,,,,,,,,,
1.1097,15,,,,,,,,,,,,
1.8077,29,,,,,,,,,,,,
0.3827,22,,,,,,,,,,,,
0.3904,15,,,,,,,,,,,,
1.8098,29,,,,,,,,,,,,
0.407,15,,,,,,,,,,,,
1.1107,15,,,,,,,,,,,,
1.1472,22,,,,,,,,,,,,
1.8077,29,,,,,,,,,,,,
1.1063,15,,,,,,,,,,,,
1.1457,22,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
1.0961,15,,,,,,,,,,,,
0.3563,15,,,,,,,,,,,,
1.1108,15,,,,,,,,,,,,
0.4232,8,,,,,,,,,,,,
0.3585,22,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
1.1105,15,,,,,,,,,,,,
1.1423,22,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
0.3872,15,,,,,,,,,,,,
0.4181,22,,,,,,,,,,,,
1.1079,15,,,,,,,,,,,,
0.3917,15,,,,,,,,,,,,
0.4127,15,,,,,,,,,,,,
1.1467,22,,,,,,,,,,,,
1.1427,22,,,,,,,,,,,,
0.3914,15,,,,,,,,,,,,
1.8094,29,,,,,,,,,,,,
0.3576,22,,,,,,,,,,,,
0.3527,15,,,,,,,,,,,,
1.8099,29,,,,,,,,,,,,
1.1473,22,,,,,,,,,,,,
0.4159,15,,,,,,,,,,,,
0.3551,15,,,,,,,,,,,,
1.0848,15,,,,,,,,,,,,
0.4199,15,,,,,,,,,,,,
1.1085,15,,,,,,,,,,,,
0.4201,8,,,,,,,,,,,,
0.3499,22,,,,,,,,,,,,
0.2848,15,,,,,,,,,,,,
1.0897,15,,,,,,,,,,,,
1.1459,22,,,,,,,,,,,,
0.3383,8,,,,,,,,,,,,
1.1446,22,,,,,,,,,,,,
0.3504,22,,,,,,,,,,,,
1.8094,29,,,,,,,,,,,,
0.3497,8,,,,,,,,,,,,
0.4172,22,,,,,,,,,,,,
0.3548,8,,,,,,,,,,,,
1.8092,29,,,,,,,,,,,,
1.143,22,,,,,,,,,,,,
1.1442,22,,,,,,,,,,,,
0.4307,22,,,,,,,,,,,,
1.1467,22,,,,,,,,,,,,
0.3589,22,,,,,,,,,,,,
0.3543,8,,,,,,,,,,,,
0.2978,15,,,,,,,,,,,,
1.0837,15,,,,,,,,,,,,
0.4003,15,,,,,,,,,,,,
0.2861,8,,,,,,,,,,,,
0.4232,15,,,,,,,,,,,,
1.0866,15,,,,,,,,,,,,
0.3833,8,,,,,,,,,,,,
1.8085,29,,,,,,,,,,,,
0.3592,22,,,,,,,,,,,,
0.3569,15,,,,,,,,,,,,
1.0832,15,,,,,,,,,,,,
0.3598,22,,,,,,,,,,,,
0.3889,15,,,,,,,,,,,,
1.8062,29,,,,,,,,,,,,
1.1468,22,,,,,,,,,,,,
0.3966,15,,,,,,,,,,,,
0.3589,22,,,,,,,,,,,,
0.3498,15,,,,,,,,,,,,
0.423,22,,,,,,,,,,,,
1.1487,22,,,,,,,,,,,,
0.3511,22,,,,,,,,,,,,
1.1455,22,,,,,,,,,,,,
0.3562,15,,,,,,,,,,,,
0.4251,8,,,,,,,,,,,,
0.3988,15,,,,,,,,,,,,
0.3498,8,,,,,,,,,,,,
0.36,22,,,,,,,,,,,,
0.4199,15,,,,,,,,,,,,
1.1471,22,,,,,,,,,,,,
0.4028,15,,,,,,,,,,,,
1.1476,22,,,,,,,,,,,,
0.3582,15,,,,,,,,,,,,
0.4184,15,,,,,,,,,,,,
0.4108,22,,,,,,,,,,,,
0.3495,15,,,,,,,,,,,,
1.1473,22,,,,,,,,,,,,
0.3577,8,,,,,,,,,,,,
0.3486,15,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
1.1464,22,,,,,,,,,,,,
0.4241,15,,,,,,,,,,,,
0.4277,22,,,,,,,,,,,,
1.1063,15,,,,,,,,,,,,
0.4203,8,,,,,,,,,,,,
1.1455,22,,,,,,,,,,,,
0.4058,8,,,,,,,,,,,,
1.8071,29,,,,,,,,,,,,
0.3578,15,,,,,,,,,,,,
1.1456,22,,,,,,,,,,,,
1.0834,15,,,,,,,,,,,,
0.4138,15,,,,,,,,,,,,
1.146,22,,,,,,,,,,,,
1.808,29,,,,,,,,,,,,
1.1399,22,,,,,,,,,,,,
1.0891,15,,,,,,,,,,,,
0.3385,8,,,,,,,,,,,,
1.1114,15,,,,,,,,,,,,
1.8086,29,,,,,,,,,,,,
1.0022,15,,,,,,,,,,,,
1.1416,22,,,,,,,,,,,,
1.8087,29,,,,,,,,,,,,
0.3901,15,,,,,,,,,,,,
0.4202,15,,,,,,,,,,,,
1.1451,22,,,,,,,,,,,,
1.0835,15,,,,,,,,,,,,
0.3533,22,,,,,,,,,,,,
0.3056,8,,,,,,,,,,,,
0.4007,15,,,,,,,,,,,,
1.1438,22,,,,,,,,,,,,
1.1393,22,,,,,,,,,,,,
1.1062,15,,,,,,,,,,,,
1.1494,22,,,,,,,,,,,,
1.1038,15,,,,,,,,,,,,
0.3008,8,,,,,,,,,,,,
0.4058,15,,,,,,,,,,,,
1.1488,22,,,,,,,,,,,,
1.0919,15,,,,,,,,,,,,
1.18,22,,,,,,,,,,,,
0.268,15,,,,,,,,,,,,
1.1428,22,,,,,,,,,,,,
0.4118,8,,,,,,,,,,,,
1.1392,22,,,,,,,,,,,,
0.3746,15,,,,,,,,,,,,
0.4,15,,,,,,,,,,,,
0.3563,15,,,,,,,,,,,,
0.363,8,,,,,,,,,,,,
0.3554,15,,,,,,,,,,,,
1.0387,15,,,,,,,,,,,,
1.1487,22,,,,,,,,,,,,
1.8067,29,,,,,,,,,,,,
0.3962,15,,,,,,,,,,,,
0.2993,8,,,,,,,,,,,,
1.1398,22,,,,,,,,,,,,
0.3578,22,,,,,,,,,,,,
0.3857,22,,,,,,,,,,,,
1.1467,22,,,,,,,,,,,,
0.3553,15,,,,,,,,,,,,
0.4071,15,,,,,,,,,,,,
0.3535,22,,,,,,,,,,,,
0.4324,22,,,,,,,,,,,,
0.4098,8,,,,,,,,,,,,
1.81,29,,,,,,,,,,,,
0.4157,15,,,,,,,,,,,,
0.4125,15,,,,,,,,,,,,
1.1043,15,,,,,,,,,,,,
0.4175,8,,,,,,,,,,,,
0.354,15,,,,,,,,,,,,
1.112,15,,,,,,,,,,,,
1.1426,22,,,,,,,,,,,,
1.1065,15,,,,,,,,,,,,
1.1452,22,,,,,,,,,,,,
0.3876,8,,,,,,,,,,,,
0.4019,15,,,,,,,,,,,,
0.3597,22,,,,,,,,,,,,
0.4094,15,,,,,,,,,,,,
0.3559,15,,,,,,,,,,,,
0.3986,15,,,,,,,,,,,,
0.9415,15,,,,,,,,,,,,
1.8088,29,,,,,,,,,,,,
1.0879,15,,,,,,,,,,,,
1.1458,22,,,,,,,,,,,,
0.4152,8,,,,,,,,,,,,
0.3587,22,,,,,,,,,,,,
1.8095,29,,,,,,,,,,,,
1.147,22,,,,,,,,,,,,
1.1384,22,,,,,,,,,,,,
1.1463,22,,,,,,,,,,,,
0.3568,22,,,,,,,,,,,,
0.4251,8,,,,,,,,,,,,
0.2752,22,,,,,,,,,,,,
0.2535,22,,,,,,,,,,,,
1.178,22,,,,,,,,,,,,
0.3574,15,,,,,,,,,,,,
1.8086,29,,,,,,,,,,,,
1.8076,29,,,,,,,,,,,,
0.4042,8,,,,,,,,,,,,
0.4039,8,,,,,,,,,,,,
0.4134,15,,,,,,,,,,,,
0.383,15,,,,,,,,,,,,
1.1088,15,,,,,,,,,,,,
0.3528,15,,,,,,,,,,,,
1.0967,15,,,,,,,,,,,,
1.1443,22,,,,,,,,,,,,
0.3571,15,,,,,,,,,,,,
1.8085,29,,,,,,,,,,,,
1.1441,22,,,,,,,,,,,,
0.2964,8,,,,,,,,,,,,
1.1104,15,,,,,,,,,,,,
0.3791,8,,,,,,,,,,,,
1.1449,22,,,,,,,,,,,,
1.1506,22,,,,,,,,,,,,
0.3083,15,,,,,,,,,,,,
0.4186,8,,,,,,,,,,,,
1.1801,22,,,,,,,,,,,,
1.0912,15,,,,,,,,,,,,
0.3929,8,,,,,,,,,,,,
1.1819,22,,,,,,,,,,,,
0.3481,22,,,,,,,,,,,,
0.3993,15,,,,,,,,,,,,
1.1066,15,,,,,,,,,,,,
0.4309,15,,,,,,,,,,,,
1.1432,22,,,,,,,,,,,,
0.4256,15,,,,,,,,,,,,
1.1474,22,,,,,,,,,,,,
0.2802,15,,,,,,,,,,,,
1.1229,15,,,,,,,,,,,,
1.095,15,,,,,,,,,,,,
0.4017,15,,,,,,,,,,,,
0.408,15,,,,,,,,,,,,
1.1465,22,,,,,,,,,,,,
1.1165,15,,,,,,,,,,,,
1.1812,22,,,,,,,,,,,,
1.8082,29,,,,,,,,,,,,
0.4243,15,,,,,,,,,,,,
0.3508,15,,,,,,,,,,,,
1.8082,29,,,,,,,,,,,,
1.1441,22,,,,,,,,,,,,
1.8087,29,,,,,,,,,,,,
1.0831,15,,,,,,,,,,,,
0.3527,15,,,,,,,,,,,,
0.3619,15,,,,,,,,,,,,
1.1471,22,,,,,,,,,,,,
1.1454,22,,,,,,,,,,,,
0.4319,22,,,,,,,,,,,,
1.8097,29,,,,,,,,,,,,
0.6529,15,,,,,,,,,,,,
0.4232,15,,,,,,,,,,,,
1.1459,22,,,,,,,,,,,,
0.3596,15,,,,,,,,,,,,
0.3524,15,,,,,,,,,,,,
1.1449,22,,,,,,,,,,,,
0.2731,15,,,,,,,,,,,,
0.3364,8,,,,,,,,,,,,
0.3012,15,,,,,,,,,,,,
1.1817,22,,,,,,,,,,,,
1.1482,22,,,,,,,,,,,,
1.1419,22,,,,,,,,,,,,
1.808,29,,,,,,,,,,,,
0.3574,8,,,,,,,,,,,,
1.1466,22,,,,,,,,,,,,
1.1355,22,,,,,,,,,,,,
0.3581,15,,,,,,,,,,,,
1.1477,22,,,,,,,,,,,,
0.3591,8,,,,,,,,,,,,
0.1954,15,,,,,,,,,,,,
0.3908,22,,,,,,,,,,,,
0.3542,8,,,,,,,,,,,,
0.2996,15,,,,,,,,,,,,
0.9581,15,,,,,,,,,,,,
0.4284,8,,,,,,,,,,,,
0.3993,15,,,,,,,,,,,,
1.1453,22,,,,,,,,,,,,
1.1082,15,,,,,,,,,,,,
0.3333,22,,,,,,,,,,,,
0.4197,15,,,,,,,,,,,,
1.1447,22,,,,,,,,,,,,
1.1086,15,,,,,,,,,,,,
1.1473,22,,,,,,,,,,,,
0.4099,15,,,,,,,,,,,,
0.3915,15,,,,,,,,,,,,
1.1081,15,,,,,,,,,,,,
0.4004,8,,,,,,,,,,,,
1.8096,29,,,,,,,,,,,,
0.3894,15,,,,,,,,,,,,
1.0939,15,,,,,,,,,,,,
1.1387,22,,,,,,,,,,,,
1.1032,15,,,,,,,,,,,,
0.4074,15,,,,,,,,,,,,
0.3579,22,,,,,,,,,,,,
1.0835,15,,,,,,,,,,,,
1.1459,22,,,,,,,,,,,,
1.1785,22,,,,,,,,,,,,
1.1459,22,,,,,,,,,,,,
1.0941,15,,,,,,,,,,,,
1.0953,15,,,,,,,,,,,,
1.8084,29,,,,,,,,,,,,
0.4299,22,,,,,,,,,,,,
1.8091,29,,,,,,,,,,,,
1.125,15,,,,,,,,,,,,
1.1451,22,,,,,,,,,,,,
1.1092,15,,,,,,,,,,,,
0.4157,15,,,,,,,,,,,,
1.8086,29,,,,,,,,,,,,
1.1445,22,,,,,,,,,,,,
0.4203,8,,,,,,,,,,,,
0.4003,15,,,,,,,,,,,,
0.4272,15,,,,,,,,,,,,
1.1424,22,,,,,,,,,,,,
1.8094,29,,,,,,,,,,,,
1.1227,15,,,,,,,,,,,,
1.8088,29,,,,,,,,,,,,
0.3576,15,,,,,,,,,,,,
0.3506,22,,,,,,,,,,,,
0.4182,8,,,,,,,,,,,,
1.1466,22,,,,,,,,,,,,
1.0381,15,,,,,,,,,,,,
0.2854,15,,,,,,,,,,,,
1.1402,22,,,,,,,,,,,,
1.1483,22,,,,,,,,,,,,
0.4142,8,,,,,,,,,,,,
1.1376,22,,,,,,,,,,,,
0.3959,8,,,,,,,,,,,,
0.3538,15,,,,,,,,,,,,
1.1455,22,,,,,,,,,,,,
1.8085,29,,,,,,,,,,,,
